Replay 1|true|1226
163.50808715820312,218.83518981933594,-488.2381286621094|0.09158161282539368,9.554064490657765e-07,-0.9957975745201111|-8.167020837390737e-08,1,9.519273476144008e-07|Running
163.52272033691406,218.83518981933594,-488.8046569824219|0.0823218822479248,7.048294037304004e-07,-0.9966058135032654|-5.2928619709291524e-08,1,7.028578465906321e-07|Running
163.53738403320312,218.83518981933594,-489.3711853027344|0.0743628740310669,5.199599399929866e-07,-0.9972312450408936|-3.440563389744966e-08,1,5.188380214349309e-07|Running
163.55201721191406,218.83518981933594,-489.9377136230469|0.06752298027276993,3.8358271581273584e-07,-0.9977177381515503|-2.2447233405387124e-08,1,3.8294098203550675e-07|Running
163.566650390625,218.83518981933594,-490.5042419433594|0.061645567417144775,2.8297873200244794e-07,-0.9980980753898621|-1.4687832283755142e-08,1,2.8261081297387136e-07|Running
163.58128356933594,218.83518981933594,-491.0707702636719|0.05659567564725876,2.087611505885434e-07,-0.998397171497345|-9.654152144378259e-09,1,2.0854903937106428e-07|Running
163.59593200683594,218.83518981933594,-491.6372985839844|0.052257101982831955,1.5400813424548687e-07,-0.9986336827278137|-6.376561945131698e-09,1,1.5388518193049094e-07|Running
163.61058044433594,218.83518981933594,-492.2038269042969|0.04852985218167305,1.3913965801748418e-07,-0.9988217353820801|-5.123905300052911e-09,1,1.3905484763654385e-07|Running
163.625244140625,218.83518981933594,-492.77032470703125|0.04532793536782265,1.3169186274808453e-07,-0.9989721775054932|-4.405169562460287e-09,1,1.3162747336536995e-07|Running
163.63986206054688,218.83518981933594,-493.33685302734375|0.04257739707827568,1.1833554935947177e-07,-0.9990931749343872|-3.6006722048398387e-09,1,1.1828951329562187e-07|Running
163.65447998046875,218.83518981933594,-493.90338134765625|0.040214668959379196,1.290130597908501e-07,-0.9991910457611084|-3.5572560452834523e-09,1,1.2897433521175117e-07|Running
163.66909790039062,218.83518981933594,-494.46990966796875|0.03818511217832565,1.2867958787410316e-07,-0.9992706775665283|-3.2570115493513185e-09,1,1.286490487473202e-07|Running
163.6837158203125,218.83518981933594,-495.03643798828125|0.036441776901483536,1.1605453664742527e-07,-0.999335765838623|-2.7029263272027038e-09,1,1.160331137839421e-07|Running
163.69834899902344,218.83518981933594,-495.60296630859375|0.0349443145096302,9.949527424168991e-08,-0.9993892312049866|-2.1294477292599368e-09,1,9.94816176103086e-08|Running
163.71298217773438,218.83518981933594,-496.16949462890625|0.033658068627119064,1.0112172788012685e-07,-0.9994333982467651|-1.942569882729117e-09,1,1.0111363479836655e-07|Running
163.7276153564453,218.83518981933594,-496.73602294921875|0.03255324810743332,1.1090264706581365e-07,-0.9994699954986572|-1.9622912184047436e-09,1,1.108975453689709e-07|Running
163.74224853515625,218.83518981933594,-497.30255126953125|0.03160427138209343,8.585680433270682e-08,-0.9995004534721375|-1.4242534929209683e-09,1,8.585467980992689e-08|Running
163.7568817138672,218.83518981933594,-497.86907958984375|0.03078916296362877,7.509976995834222e-08,-0.9995259046554565|-1.1412556455425715e-09,1,7.510023181112047e-08|Running
163.77151489257812,218.83518981933594,-498.43560791015625|0.030089037492871284,7.487744824175024e-08,-0.9995472431182861|-1.0274140427313228e-09,1,7.48804396266678e-08|Running
163.78616333007812,218.83518981933594,-499.00213623046875|0.02948767878115177,8.242058413543418e-08,-0.9995651245117188|-1.035113883496308e-09,1,8.242590610052503e-08|Running
163.80079650878906,218.83518981933594,-499.56866455078125|0.02897115796804428,9.568606884613473e-08,-0.9995802640914917|-1.1287246692859298e-09,1,9.569353665028757e-08|Running
163.81544494628906,218.83518981933594,-500.13519287109375|0.028527505695819855,1.1316652859250098e-07,-0.9995930194854736|-1.2801915083571203e-09,1,1.1317607118144224e-07|Running
163.83009338378906,218.83518981933594,-500.70172119140625|0.028146440163254738,1.1593730420145221e-07,-0.999603807926178|-1.2796588233499051e-09,1,1.1594722337804342e-07|Running
163.8447265625,218.83518981933594,-501.26824951171875|0.027819134294986725,6.759008641665787e-08,-0.9996129870414734|-7.285093084341554e-10,1,6.759597681593732e-08|Running
163.859375,218.83518981933594,-501.83477783203125|0.027538008987903595,2.098042450882076e-08,-0.9996207356452942|-2.0149455715046116e-10,1,2.0982833248694988e-08|Running
163.8740234375,218.83518981933594,-502.40130615234375|0.02729654312133789,-2.4337998283385787e-08,-0.9996273517608643|3.069153819978965e-10,1,-2.4338689286196313e-08|Running
163.888671875,218.83518981933594,-502.96783447265625|0.02708914689719677,-6.86945327288413e-08,-0.9996330142021179|8.018972152967763e-10,1,-6.869802149367388e-08|Running
163.90330505371094,218.83518981933594,-503.53436279296875|0.02691100910305977,-1.1233213115247054e-07,-0.9996378421783447|1.2867578114139633e-09,1,-1.1233819208200657e-07|Running
163.91795349121094,218.83518981933594,-504.10089111328125|0.02675800584256649,-8.278777130499293e-08,-0.9996419548988342|9.390253019603279e-10,1,-8.279229035679236e-08|Running
163.93260192871094,218.83518981933594,-504.66741943359375|0.0266265869140625,-5.2897721758426997e-08,-0.999645471572876|5.886605092264574e-10,1,-5.2900805513900195e-08|Running
163.94725036621094,218.83518981933594,-505.23394775390625|0.026513708755373955,-2.27595400303926e-08,-0.9996484518051147|2.3662691250869727e-10,1,-2.2761266649240497e-08|Running
163.96189880371094,218.83518981933594,-505.80047607421875|0.026416756212711334,7.55477458369569e-09,-0.9996510148048401|-1.1642341257722677e-10,1,7.554334935377938e-09|Running
163.97654724121094,218.83518981933594,-506.36700439453125|0.026333481073379517,3.79921267779082e-08,-0.9996532201766968|-4.697031652511896e-10,1,3.7992933243913285e-08|Running
163.99119567871094,218.83518981933594,-506.93353271484375|0.026261955499649048,6.851335143664983e-08,-0.9996550679206848|-8.228631109830076e-10,1,6.851537648344674e-08|Running
164.00584411621094,218.83518981933594,-507.50006103515625|0.02620052359998226,9.908956855042561e-08,-0.9996567368507385|-1.1759322404714112e-09,1,9.909278020359125e-08|Running
164.02049255371094,218.83518981933594,-508.06658935546875|0.026147756725549698,1.1167812630219487e-07,-0.9996581077575684|-1.3169541013269281e-09,1,1.1168187796783968e-07|Running
164.03514099121094,218.83518981933594,-508.63311767578125|0.02610243298113346,7.025904125157467e-08,-0.9996592998504639|-8.232702852772888e-10,1,7.026149262401304e-08|Running
164.04978942871094,218.83518981933594,-509.19964599609375|0.026063507422804832,2.89078236903606e-08,-0.999660313129425|-3.305229978600721e-10,1,2.8909029836654554e-08|Running
164.06443786621094,218.83518981933594,-509.76617431640625|0.026030072942376137,-1.2384094638662191e-08,-0.9996611475944519|1.6122024548703706e-10,1,-1.2384093750483771e-08|Running
164.07908630371094,218.83518981933594,-510.33270263671875|0.026001354679465294,-5.36230615466593e-08,-0.999661922454834|6.521821971361419e-10,1,-5.3624233942173305e-08|Running
164.09371948242188,218.83518981933594,-510.89923095703125|0.02597668766975403,-9.481376395115149e-08,-0.9996625781059265|1.1426106727441265e-09,1,-9.481608032047006e-08|Running
164.10836791992188,218.83518981933594,-511.46575927734375|0.025955500081181526,-9.934392863897301e-08,-0.9996631145477295|1.1931979848611718e-09,1,-9.934642974940289e-08|Running
164.12301635742188,218.83518981933594,-512.0322875976562|0.02593730203807354,-6.726299517367806e-08,-0.9996635913848877|8.048109401137538e-10,1,-6.726475021423539e-08|Running
163.91976928710938,218.83518981933594,-512.5151977539062|-0.04635574296116829,0.000022209931557881646,-0.998924970626831|5.657695965055609e-07,1,0.000022207577785593458|Running
163.53785705566406,218.83518981933594,-512.9293212890625|-0.14019101858139038,0.00005919105024076998,-0.9901244640350342|0.000004893729510513367,1,0.000059088524722028524|Running
163.14788818359375,218.83518981933594,-513.34033203125|-0.22498883306980133,0.00006334004137897864,-0.9743613600730896|0.000009832834621192887,1,0.00006273623876040801|Running
162.97572326660156,218.83518981933594,-513.8349609375|-0.22759899497032166,0.000025590463337721303,-0.9737549424171448|0.000005436698302219156,1,0.000025009450837387703|Running
162.98214721679688,218.83518981933594,-514.3982543945312|-0.19855692982673645,0.0000037106133277120534,-0.9800893664360046|0.0000013261345657156198,1,0.0000035173325159121305|Running
162.99661254882812,218.83518981933594,-514.9647216796875|-0.16827534139156342,0.00000414484247812652,-0.9857400059700012|9.865013907983666e-07,1,0.0000040363975131185725|Running
163.01123046875,218.83518981933594,-515.5311889648438|-0.14127781987190247,0.000005804909505968681,-0.9899699687957764|0.0000010122530511580408,1,0.000005719265118386829|Running
163.02584838867188,218.83518981933594,-516.09765625|-0.11786220967769623,0.000004929430815536762,-0.9930299520492554|7.382402031907986e-07,1,0.0000048764090934128035|Running
163.04046630859375,218.83518981933594,-516.6641235351562|-0.09767375886440277,0.0000035013929391425336,-0.9952185153961182|4.475865864606021e-07,1,0.000003474287723292946|Running
163.05508422851562,218.83518981933594,-517.2305908203125|-0.08029725402593613,0.000002475190285622375,-0.996770977973938|2.641787943957752e-07,1,0.000002461926897012745|Running
163.06971740722656,218.83518981933594,-517.7969970703125|-0.06535197794437408,0.000001813829726415861,-0.9978622794151306|1.620103518007454e-07,1,0.0000018071051499646273|Running
163.08433532714844,218.83518981933594,-518.3634643554688|-0.052503325045108795,0.0000013474481193043175,-0.9986207485198975|1.0157159380241865e-07,1,0.000001343968961009523|Running
163.0989532470703,218.83518981933594,-518.9298706054688|-0.04146040230989456,9.979090691558667e-07,-0.9991401433944702|6.329133128701869e-08,1,9.961415798898088e-07|Running
163.1135711669922,218.83518981933594,-519.4962768554688|-0.03197139874100685,7.36127105938067e-07,-0.9994887709617615|3.887664234980548e-08,1,7.352600164267642e-07|Running
163.1282196044922,218.83518981933594,-520.062744140625|-0.023818839341402054,5.426092002380756e-07,-0.9997162818908691|2.3676147264950487e-08,1,5.421990749709948e-07|Running
163.14285278320312,218.83518981933594,-520.629150390625|-0.016815215349197388,4.0019170910454704e-07,-0.9998586177825928|1.4340341358831665e-08,1,4.0000711010179657e-07|Running
163.15745544433594,218.83518981933594,-521.195556640625|-0.01079904567450285,2.9526015055125754e-07,-0.9999417066574097|8.579582377876704e-09,1,2.9518471933442925e-07|Running
163.17208862304688,218.83518981933594,-521.761962890625|-0.005631365347653627,2.1784366310839687e-07,-0.9999841451644897|5.043032658136326e-09,1,2.178187230583717e-07|Running
163.18675231933594,218.83518981933594,-522.328369140625|-0.0011926552979275584,1.6071308550635877e-07,-0.9999992847442627|2.916062058488933e-09,1,1.6070973174464598e-07|Running
163.20138549804688,218.83518981933594,-522.894775390625|0.0026198280975222588,1.4519903857035388e-07,-0.999996542930603|1.96227256665793e-09,1,1.452046802796758e-07|Running
163.2160186767578,218.83518981933594,-523.461181640625|0.005894388537853956,1.3645808394358028e-07,-0.9999826550483704|1.3592427183795053e-09,1,1.3646845786752237e-07|Running
163.23065185546875,218.83518981933594,-524.027587890625|0.008706898428499699,1.310960016098761e-07,-0.9999620914459229|9.307259962731962e-10,1,1.311090755962141e-07|Running
163.02740478515625,218.83518981933594,-524.510498046875|-0.06113601103425026,0.000020833118469454348,-0.9981294274330139|8.621847200629418e-07,1,0.00002081935053865891|Running
162.6455078125,218.83518981933594,-524.9246215820312|-0.15276725590229034,0.0000563196481380146,-0.9882621765136719|0.000005477601462189341,1,0.00005614183100988157|Running
162.25552368164062,218.83518981933594,-525.3356323242188|-0.23561498522758484,0.00006065352135919966,-0.9718464612960815|0.000010185777682636399,1,0.0000599411541770678|Running
161.86538696289062,218.83518981933594,-525.7467041015625|-0.30628451704978943,0.000046824901801301166,-0.9519400000572205|0.000011737322893168312,1,0.00004541246380540542|Running
161.47525024414062,218.83518981933594,-526.15771484375|-0.36581313610076904,0.00003319439201732166,-0.9306883215904236|0.000011004499356204178,1,0.00003134110738756135|Running
161.0850830078125,218.83518981933594,-526.5687255859375|-0.41580644249916077,0.00002393977774772793,-0.9094531536102295|0.000009455134204472415,1,0.000022000333046889864|Running
160.9127960205078,218.83518981933594,-527.0634765625|-0.39235949516296387,0.000011554706361494027,-0.9198119640350342|0.000004993570655642543,1,0.000010431948794575874|Running
160.919189453125,218.83518981933594,-527.626708984375|-0.34196436405181885,0.000016341240552719682,-0.9397129416465759|0.000006487875907623675,1,0.00001502865143265808|Running
160.93362426757812,218.83518981933594,-528.193115234375|-0.29281139373779297,0.000020839759599766694,-0.9561702013015747|0.000007305409326363588,1,0.000019557870473363437|Running
160.94822692871094,218.83518981933594,-528.759521484375|-0.24911558628082275,0.000017832386220106855,-0.9684737324714661|0.000005440991571958875,1,0.000017013317119563|Running
160.96282958984375,218.83518981933594,-529.3259887695312|-0.21103200316429138,0.000012947732102475129,-0.9774791598320007|0.000003329749233671464,1,0.000012527170838438906|Running
160.97743225097656,218.83518981933594,-529.8925170898438|-0.17803804576396942,0.000009239628525392618,-0.9840236306190491|0.000001983516312975553,1,0.00000903076579561457|Running
160.99205017089844,218.83518981933594,-530.4590454101562|-0.149532750248909,0.000006762057182641001,-0.9887567758560181|0.000001230842372024199,1,0.00000665280504108523|Running
161.0066680908203,218.83518981933594,-531.0255126953125|-0.12494783103466034,0.000005010655968362698,-0.9921633005142212|7.814975333531038e-07,1,0.000004951815753884148|Running
161.0212860107422,218.83518981933594,-531.5919799804688|-0.10376930236816406,0.00000370863403986732,-0.9946013689041138|4.938556230627e-07,1,0.000003677238964883145|Running
161.03590393066406,218.83518981933594,-532.158447265625|-0.08554070442914963,0.000002736693204496987,-0.9963346719741821|3.0874372214384493e-07,1,0.0000027202536330150906|Running
161.05052185058594,218.83518981933594,-532.724853515625|-0.06986074894666672,0.000002017789711317164,-0.997556746006012|1.9188328792552056e-07,1,0.0000020092938939342275|Running
161.0651397705078,218.83518981933594,-533.2913208007812|-0.05637907236814499,0.0000014882358527756878,-0.9984094500541687|1.1901217078502668e-07,1,0.0000014838861943644588|Running
161.07977294921875,218.83518981933594,-533.8577270507812|-0.044791173189878464,0.0000010979734952343279,-0.998996376991272|7.360075215956385e-08,1,0.0000010957766107821953|Running
161.09439086914062,218.83518981933594,-534.4241333007812|-0.03483330458402634,8.100752211248619e-07,-0.9993931651115417|4.528495622935225e-08,1,8.089887728601752e-07|Running
161.10902404785156,218.83518981933594,-534.9906005859375|-0.026277566328644753,5.976344255032018e-07,-0.9996547102928162|2.767289508653903e-08,1,5.971133987259236e-07|Running
161.1236572265625,218.83518981933594,-535.5570068359375|-0.01892736926674843,4.408946949752135e-07,-0.99982088804245|1.680303007844941e-08,1,4.406555831337755e-07|Running
161.13827514648438,218.83518981933594,-536.1234130859375|-0.012613366357982159,3.252624765082146e-07,-0.9999204277992249|1.0127623184530421e-08,1,3.2516061310161604e-07|Running
161.1528778076172,218.83518981933594,-536.6898193359375|-0.007189780939370394,2.3995804099286033e-07,-0.9999741315841675|5.999906349529738e-09,1,2.399210927706008e-07|Running
161.1675262451172,218.83518981933594,-537.2562255859375|-0.002531224861741066,1.7702573984479386e-07,-0.9999967813491821|3.499175393884002e-09,1,1.770174549164949e-07|Running
